Show, Airdate, AppearanceID, GuestResource, WikipediaLink, LabelSource, Academic, Actor, Athlete, Business, Clergy, Comedian, Journalist, Musician, Policy, Politician, Writer
fallon, 2009-10-07, 4363, Eliza_Dushku, http://en.wikipedia.org/wiki/Eliza_Dushku, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
tds, 2009-10-08, 1361, David_Gregory_(journalist), http://en.wikipedia.org/wiki/David_Gregory_(journalist), heuristics, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
colbert, 2009-10-08, 2917, Colin_Beavan, http://en.wikipedia.org/wiki/Colin_Beavan, classifier, 0.24, 0.31, 0.53, 0.66, 0.73, 0.15, 0.24, 0.38, 0.59, 0.24, 0.96
fallon, 2009-10-08, 4364, Christopher_Meloni, http://en.wikipedia.org/wiki/Christopher_Meloni, classifier, 0, 0.99, 0, 0.01, 0, 0.77, 0, 0.86, 0, 0, 0.01
fallon, 2009-10-08, 4365, Eve_(entertainer), http://en.wikipedia.org/wiki/Eve_(entertainer), heuristics, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0
fallon, 2009-10-09, 4367, Jeff_Lewis_(real_estate_speculator), http://en.wikipedia.org/wiki/Jeff_Lewis_(real_estate_speculator), classifier, 0.99, 0.25, 0.89, 1, 1, 0.88, 0, 0.99, 1, 1, 0.97
fallon, 2009-10-09, 4366, Martin_Short, http://en.wikipedia.org/wiki/Martin_Short, heuristics, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1
tds, 2009-10-12, 1362, Janet_Napolitano, http://en.wikipedia.org/wiki/Janet_Napolitano, heuristics, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
colbert, 2009-10-12, 2919, Dr._Sanjay_Gupta, http://en.wikipedia.org/wiki/Dr._Sanjay_Gupta, heuristics, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
colbert, 2009-10-12, 2918, Shashi_Tharoor, http://en.wikipedia.org/wiki/Shashi_Tharoor, heuristics, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
fallon, 2009-10-12, 4368, Kathie_Lee_Gifford, http://en.wikipedia.org/wiki/Kathie_Lee_Gifford, heuristics, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0
fallon, 2009-10-12, 4369, Penn_Badgley, http://en.wikipedia.org/wiki/Penn_Badgley, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
tds, 2009-10-13, 1363, Chesley_Sullenberger, http://en.wikipedia.org/wiki/Chesley_Sullenberger, classifier, 0.98, 0.18, 0.63, 1, 1, 0, 0, 0.21, 1, 0.97, 0.92
colbert, 2009-10-13, 2920, David_Javerbaum, http://en.wikipedia.org/wiki/David_Javerbaum, heuristics, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
colbert, 2009-10-13, 2921, Sylvia_Earle, http://en.wikipedia.org/wiki/Sylvia_Earle, heuristics, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
fallon, 2009-10-13, 4370, Andy_Samberg, http://en.wikipedia.org/wiki/Andy_Samberg, heuristics, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
fallon, 2009-10-13, 4371, Greg_Proops, http://en.wikipedia.org/wiki/Greg_Proops, heuristics, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
tds, 2009-10-14, 1364, Barbara_Ehrenreich, http://en.wikipedia.org/wiki/Barbara_Ehrenreich, heuristics, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
colbert, 2009-10-14, 2922, RZA, http://en.wikipedia.org/wiki/RZA, classifier, 0, 0.15, 0, 0, 1, 0, 0, 1, 0, 0, 0
fallon, 2009-10-14, 4375, Eric_Idle, http://en.wikipedia.org/wiki/Eric_Idle, heuristics, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
fallon, 2009-10-14, 4373, John_Cleese, http://en.wikipedia.org/wiki/John_Cleese, heuristics, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
fallon, 2009-10-14, 4372, Monty_Python, http://en.wikipedia.org/wiki/Monty_Python, heuristics, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
fallon, 2009-10-14, 4374, Terry_Gilliam, http://en.wikipedia.org/wiki/Terry_Gilliam, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
fallon, 2009-10-14, 4376, Terry_Jones, http://en.wikipedia.org/wiki/Terry_Jones, heuristics, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
tds, 2009-10-15, 1365, Jennifer_Burns, http://en.wikipedia.org/wiki/Jennifer_Burns, classifier, 0.78, 0.05, 0.97, 0.96, 1, 0.07, 0.09, 0.02, 0.97, 0.59, 0.77
colbert, 2009-10-15, 2923, Jerry_Mitchell_(investigative_reporter), http://en.wikipedia.org/wiki/Jerry_Mitchell_(investigative_reporter), classifier, 0.09, 0.08, 0.15, 0.1, 0, 0.02, 0.8, 0.09, 0.08, 0.07, 0.27
fallon, 2009-10-15, 4377, Gerard_Butler, http://en.wikipedia.org/wiki/Gerard_Butler, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
fallon, 2009-10-15, 4378, Ivanka_Trump, http://en.wikipedia.org/wiki/Ivanka_Trump, classifier, 0, 1, 0, 1, 0.93, 0, 0, 0, 0.83, 0, 0.04
fallon, 2009-10-16, 4379, Eddie_Izzard, http://en.wikipedia.org/wiki/Eddie_Izzard, heuristics, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
fallon, 2009-10-16, 4380, Gina_Gershon, http://en.wikipedia.org/wiki/Gina_Gershon, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
tds, 2009-10-26, 1487, Susie_Essman, http://en.wikipedia.org/wiki/Susie_Essman, heuristics, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
colbert, 2009-10-26, 2924, Cornel_West, http://en.wikipedia.org/wiki/Cornel_West, classifier, 1, 0.06, 0, 1, 1, 0.96, 0, 0, 1, 0, 1
fallon, 2009-10-26, 4382, Tim_Gunn, http://en.wikipedia.org/wiki/Tim_Gunn, classifier, 0.02, 0.01, 0, 0.99, 0.24, 0, 0.13, 0, 1, 0, 0.38
fallon, 2009-10-26, 4381, Willem_Dafoe, http://en.wikipedia.org/wiki/Willem_Dafoe, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
tds, 2009-10-27, 1488, Steven_Levitt, http://en.wikipedia.org/wiki/Steven_Levitt, classifier, 1, 0, 0, 1, 1, 0.8, 0, 0, 1, 0, 1
colbert, 2009-10-27, 3037, Gail_Collins, http://en.wikipedia.org/wiki/Gail_Collins, classifier, 0.01, 0.03, 0, 0.08, 0, 0.19, 0.01, 0, 0.01, 0.02, 0.67
fallon, 2009-10-27, 4383, Artie_Lange, http://en.wikipedia.org/wiki/Artie_Lange, heuristics, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
fallon, 2009-10-27, 4384, Olivia_Munn, http://en.wikipedia.org/wiki/Olivia_Munn, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
tds, 2009-10-28, 1490, Anna_Baltzer, http://en.wikipedia.org/wiki/Anna_Baltzer, heuristics, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
tds, 2009-10-28, 1489, Mustafa_Barghouti, http://en.wikipedia.org/wiki/Mustafa_Barghouti, classifier, 0.01, 0, 0, 0.97, 0.03, 0, 0, 0, 0.44, 1, 0.01
colbert, 2009-10-28, 3038, Brian_Cox_(physicist), http://en.wikipedia.org/wiki/Brian_Cox_(physicist), heuristics, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
fallon, 2009-10-28, 4385, Edward_Norton, http://en.wikipedia.org/wiki/Edward_Norton, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
fallon, 2009-10-28, 4386, Hulk_Hogan, http://en.wikipedia.org/wiki/Hulk_Hogan, classifier, 0, 0.98, 1, 1, 1, 0, 0, 1, 0.07, 0, 1
tds, 2009-10-29, 1491, Wanda_Sykes, http://en.wikipedia.org/wiki/Wanda_Sykes, heuristics, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
colbert, 2009-10-29, 3040, Bill_Simmons, http://en.wikipedia.org/wiki/Bill_Simmons, heuristics, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
colbert, 2009-10-29, 3039, Rosanne_Cash, http://en.wikipedia.org/wiki/Rosanne_Cash, classifier, 0, 0.09, 0, 0, 0.98, 0, 0, 1, 0, 0, 0
fallon, 2009-10-29, 4387, Carrie_Fisher, http://en.wikipedia.org/wiki/Carrie_Fisher, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
fallon, 2009-10-29, 4388, Sam_Rockwell, http://en.wikipedia.org/wiki/Sam_Rockwell, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
fallon, 2009-10-30, 4488, Josh_Charles, http://en.wikipedia.org/wiki/Josh_Charles, classifier, 0, 0.98, 0, 0.01, 0, 0.64, 0.01, 0.08, 0, 0, 0
fallon, 2009-10-30, 4489, The_Amazing_Kreskin, http://en.wikipedia.org/wiki/The_Amazing_Kreskin, classifier, 0, 0.46, 0, 0.04, 0.01, 0, 0, 0, 0.03, 0, 0.02
fallon, 2009-10-30, 4487, Wanda_Sykes, http://en.wikipedia.org/wiki/Wanda_Sykes, heuristics, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
tds, 2009-11-02, 1492, Bob_Menendez, http://en.wikipedia.org/wiki/Bob_Menendez, heuristics, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
colbert, 2009-11-02, 3041, Dan_Jansen, http://en.wikipedia.org/wiki/Dan_Jansen, classifier, 0.13, 0.31, 0.82, 0.22, 0.06, 0.16, 0.11, 0.37, 0.24, 0.25, 0.24
colbert, 2009-11-02, 3042, Nicholas_Thompson_(editor), http://en.wikipedia.org/wiki/Nicholas_Thompson_(editor), classifier, 0.18, 0.06, 0.11, 0.05, 0, 0.02, 0.37, 0.07, 0.05, 0.04, 0.34
fallon, 2009-11-02, 4492, Joshua_Topolsky, http://en.wikipedia.org/wiki/Joshua_Topolsky, heuristics, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
fallon, 2009-11-02, 4491, Scott_Wolf, http://en.wikipedia.org/wiki/Scott_Wolf, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
fallon, 2009-11-02, 4490, Taylor_Swift, http://en.wikipedia.org/wiki/Taylor_Swift, heuristics, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
tds, 2009-11-03, 1493, David_Plouffe, http://en.wikipedia.org/wiki/David_Plouffe, heuristics, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0
colbert, 2009-11-03, 3043, Andrew_Sullivan, http://en.wikipedia.org/wiki/Andrew_Sullivan, heuristics, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
fallon, 2009-11-03, 4493, Jason_Sudeikis, http://en.wikipedia.org/wiki/Jason_Sudeikis, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
fallon, 2009-11-03, 4494, Matt_Bomer, http://en.wikipedia.org/wiki/Matt_Bomer, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
tds, 2009-11-04, 1494, Al_Gore, http://en.wikipedia.org/wiki/Al_Gore, heuristics, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
colbert, 2009-11-04, 3044, Al_Gore, http://en.wikipedia.org/wiki/Al_Gore, heuristics, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
colbert, 2009-11-04, 3045, Harold_Evans, http://en.wikipedia.org/wiki/Harold_Evans, heuristics, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
fallon, 2009-11-04, 4495, Cameron_Diaz, http://en.wikipedia.org/wiki/Cameron_Diaz, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
fallon, 2009-11-04, 4496, Shaun_White, http://en.wikipedia.org/wiki/Shaun_White, classifier, 0, 0.01, 1, 0, 0.99, 0, 0, 0, 0, 0, 0
tds, 2009-11-05, 1495, Susan_Rice, http://en.wikipedia.org/wiki/Susan_Rice, heuristics, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
colbert, 2009-11-05, 3046, Joey_Cheek, http://en.wikipedia.org/wiki/Joey_Cheek, heuristics, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
colbert, 2009-11-05, 3047, William_J._Bratton, http://en.wikipedia.org/wiki/William_J._Bratton, heuristics, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
fallon, 2009-11-05, 4497, Ian_McKellen, http://en.wikipedia.org/wiki/Ian_McKellen, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
fallon, 2009-11-05, 4498, Paula_Patton, http://en.wikipedia.org/wiki/Paula_Patton, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
fallon, 2009-11-06, 4500, Ian_Somerhalder, http://en.wikipedia.org/wiki/Ian_Somerhalder, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
fallon, 2009-11-06, 4501, Joshua_Topolsky, http://en.wikipedia.org/wiki/Joshua_Topolsky, heuristics, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
fallon, 2009-11-06, 4499, Rosie_O%27Donnell, http://en.wikipedia.org/wiki/Rosie_O%27Donnell, classifier, 0.05, 0.14, 0.06, 0.02, 0, 0.14, 0.14, 0.13, 0.03, 0.14, 0.14
tds, 2009-11-09, 1496, Kit_Bond, http://en.wikipedia.org/wiki/Kit_Bond, heuristics, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
colbert, 2009-11-09, 3048, Thomas_P._Campbell, http://en.wikipedia.org/wiki/Thomas_P._Campbell, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
fallon, 2009-11-09, 4503, Elmo, http://en.wikipedia.org/wiki/Elmo, classifier, 0.17, 0.35, 0.58, 0.96, 1, 1, 0.43, 0.64, 0.98, 0.01, 0.32
fallon, 2009-11-09, 4502, Laurence_Fishburne, http://en.wikipedia.org/wiki/Laurence_Fishburne, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
fallon, 2009-11-09, 4504, Rosita_(Sesame_Street), http://en.wikipedia.org/wiki/Rosita_(Sesame_Street), classifier, 0.05, 0.14, 0.05, 0.02, 0, 0.14, 0.14, 0.13, 0.02, 0.14, 0.14
tds, 2009-11-10, 1497, Serena_Williams, http://en.wikipedia.org/wiki/Serena_Williams, heuristics, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
colbert, 2009-11-10, 3049, Maria_Shriver, http://en.wikipedia.org/wiki/Maria_Shriver, heuristics, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
fallon, 2009-11-10, 4505, January_Jones, http://en.wikipedia.org/wiki/January_Jones, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
fallon, 2009-11-10, 4507, Olubowale_Folarin, http://en.wikipedia.org/wiki/Olubowale_Folarin, classifier, 0, 0.74, 0, 0, 0.84, 0, 0, 1, 0, 0, 0
fallon, 2009-11-10, 4506, Troy_Polamalu, http://en.wikipedia.org/wiki/Troy_Polamalu, heuristics, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
tds, 2009-11-11, 1498, Clarence_Clemons, http://en.wikipedia.org/wiki/Clarence_Clemons, heuristics, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
colbert, 2009-11-11, 3050, Christopher_Caldwell, http://en.wikipedia.org/wiki/Christopher_Caldwell, classifier, 0.02, 0.15, 0.06, 0.02, 0, 0.17, 0.08, 0.14, 0.02, 0.17, 0.12
fallon, 2009-11-11, 4508, Jason_Schwartzman, http://en.wikipedia.org/wiki/Jason_Schwartzman, heuristics, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0
fallon, 2009-11-11, 4509, Joan_Cusack, http://en.wikipedia.org/wiki/Joan_Cusack, classifier, 0, 0.99, 0, 0.79, 0.02, 0, 0, 0, 0.38, 0, 0.02
tds, 2009-11-12, 1499, Jane_Goodall, http://en.wikipedia.org/wiki/Jane_Goodall, classifier, 1, 0, 0.02, 0.98, 1, 0, 0, 0, 1, 0, 0.32
colbert, 2009-11-12, 3051, Woody_Harrelson, http://en.wikipedia.org/wiki/Woody_Harrelson, classifier, 0, 1, 0, 0.06, 0, 0.75, 0, 0.85, 0, 0, 0.02
fallon, 2009-11-12, 4510, Kate_Walsh_(actress), http://en.wikipedia.org/wiki/Kate_Walsh_(actress), heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
fallon, 2009-11-12, 4511, Penn_%26_Teller, http://en.wikipedia.org/wiki/Penn_%26_Teller, heuristics, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
fallon, 2009-11-13, 4512, Amanda_Peet, http://en.wikipedia.org/wiki/Amanda_Peet, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
fallon, 2009-11-13, 4513, Steven_Ward_(TV_personality), http://en.wikipedia.org/wiki/Steven_Ward_(TV_personality), classifier, 0, 0.28, 0, 0.18, 0, 0.78, 0.05, 0.78, 0.04, 0, 0.44
tds, 2009-11-16, 1500, Jake_Adelstein, http://en.wikipedia.org/wiki/Jake_Adelstein, heuristics, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
colbert, 2009-11-16, 3052, Paul_Goldberger, http://en.wikipedia.org/wiki/Paul_Goldberger, classifier, 0.11, 0.09, 0, 0.85, 0.01, 0, 0.02, 0, 0.23, 0.01, 0.81
fallon, 2009-11-16, 4515, Anna_Torv, http://en.wikipedia.org/wiki/Anna_Torv, heuristics, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0
fallon, 2009-11-16, 4514, Tim_McGraw, http://en.wikipedia.org/wiki/Tim_McGraw, heuristics, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
tds, 2009-11-17, 1501, Joe_Biden, http://en.wikipedia.org/wiki/Joe_Biden, heuristics, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
colbert, 2009-11-17, 3054, Malcolm_Gladwell, http://en.wikipedia.org/wiki/Malcolm_Gladwell, heuristics, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
colbert, 2009-11-17, 3053, Marc_Kielburger, http://en.wikipedia.org/wiki/Marc_Kielburger, classifier, 0.03, 0.07, 0.05, 0.01, 0, 0.16, 0.1, 0.17, 0.02, 0.17, 0.17
fallon, 2009-11-17, 4517, Cheech_Marin, http://en.wikipedia.org/wiki/Cheech_Marin, heuristics, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
fallon, 2009-11-17, 4516, Shakira, http://en.wikipedia.org/wiki/Shakira, heuristics, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
fallon, 2009-11-17, 4518, Tommy_Chong, http://en.wikipedia.org/wiki/Tommy_Chong, heuristics, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
tds, 2009-11-18, 1502, Lou_Dobbs, http://en.wikipedia.org/wiki/Lou_Dobbs, classifier, 0, 0.48, 0, 0.03, 0, 0.42, 0.01, 0.44, 0.01, 0.01, 0.07
colbert, 2009-11-18, 3055, Norah_Jones, http://en.wikipedia.org/wiki/Norah_Jones, heuristics, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
fallon, 2009-11-18, 4520, Jamie_Kennedy, http://en.wikipedia.org/wiki/Jamie_Kennedy, heuristics, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0
fallon, 2009-11-18, 4519, Kristen_Stewart, http://en.wikipedia.org/wiki/Kristen_Stewart, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
tds, 2009-11-19, 1503, Jack%27s_Mannequin, http://en.wikipedia.org/wiki/Jack%27s_Mannequin, classifier, 0, 0.1, 0, 0, 0.99, 0, 0, 1, 0, 0, 0
colbert, 2009-11-19, 3056, Elvis_Costello, http://en.wikipedia.org/wiki/Elvis_Costello, classifier, 0, 0.03, 0, 0, 1, 0, 0, 1, 0, 0, 0
fallon, 2009-11-19, 4522, Katey_Sagal, http://en.wikipedia.org/wiki/Katey_Sagal, heuristics, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0
fallon, 2009-11-19, 4521, Taylor_Lautner, http://en.wikipedia.org/wiki/Taylor_Lautner, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
fallon, 2009-11-20, 4622, Joseph_Gordon-Levitt, http://en.wikipedia.org/wiki/Joseph_Gordon-Levitt, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
fallon, 2009-11-23, 4623, Blake_Lively, http://en.wikipedia.org/wiki/Blake_Lively, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
fallon, 2009-11-23, 4624, Tommy_Lee, http://en.wikipedia.org/wiki/Tommy_Lee, classifier, 0, 0.23, 0, 0, 0.94, 0, 0, 1, 0, 0, 0
fallon, 2009-11-24, 4626, Chad_Ocho_Cinco, http://en.wikipedia.org/wiki/Chad_Ocho_Cinco, heuristics, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
fallon, 2009-11-24, 4625, Claire_Danes, http://en.wikipedia.org/wiki/Claire_Danes, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
fallon, 2009-11-25, 4628, Padma_Lakshmi, http://en.wikipedia.org/wiki/Padma_Lakshmi, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
fallon, 2009-11-25, 4627, Seth_Green, http://en.wikipedia.org/wiki/Seth_Green, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
fallon, 2009-11-26, 4630, Rashida_Jones, http://en.wikipedia.org/wiki/Rashida_Jones, heuristics, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0
fallon, 2009-11-26, 4629, Robin_Williams, http://en.wikipedia.org/wiki/Robin_Williams, heuristics, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0
fallon, 2009-11-27, 4632, Carey_Mulligan, http://en.wikipedia.org/wiki/Carey_Mulligan, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
fallon, 2009-11-27, 4633, Daniel_Boulud, http://en.wikipedia.org/wiki/Daniel_Boulud, classifier, 0, 0.35, 0.02, 0.02, 0.02, 0.29, 0, 0.37, 0.03, 0.01, 0.67
fallon, 2009-11-27, 4631, Fred_Armisen, http://en.wikipedia.org/wiki/Fred_Armisen, heuristics, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0
tds, 2009-11-30, 1593, Maziar_Bahari, http://en.wikipedia.org/wiki/Maziar_Bahari, classifier, 0, 0.57, 0, 0.02, 0, 0.05, 0.23, 0.25, 0.02, 0, 0.12
colbert, 2009-11-30, 3137, Cevin_D._Soling, http://en.wikipedia.org/wiki/Cevin_D._Soling, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
colbert, 2009-11-30, 3136, Daniel_C._Esty, http://en.wikipedia.org/wiki/Daniel_C._Esty, classifier, 0.01, 0, 0, 0.45, 0, 0, 0, 0, 0.09, 1, 0.01
tds, 2009-12-01, 1594, Thomas_Friedman, http://en.wikipedia.org/wiki/Thomas_Friedman, heuristics, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
colbert, 2009-12-01, 3138, Guy_Consolmagno, http://en.wikipedia.org/wiki/Guy_Consolmagno, classifier, 0.99, 0, 0, 0.01, 0.1, 0, 0, 0.01, 0.05, 0.22, 0.19
colbert, 2009-12-01, 3139, Sherman_Alexie, http://en.wikipedia.org/wiki/Sherman_Alexie, heuristics, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1
tds, 2009-12-02, 1595, Lance_Armstrong, http://en.wikipedia.org/wiki/Lance_Armstrong, classifier, 0, 0, 1, 1, 1, 0, 0, 0.96, 0.98, 0.01, 0
colbert, 2009-12-02, 3140, Craig_Watkins, http://en.wikipedia.org/wiki/Craig_Watkins, classifier, 0.02, 0, 0, 0.97, 0.1, 0, 0, 0, 0.96, 1, 0
tds, 2009-12-03, 1596, Michael_Specter, http://en.wikipedia.org/wiki/Michael_Specter, heuristics, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
colbert, 2009-12-03, 3141, Janet_Napolitano, http://en.wikipedia.org/wiki/Janet_Napolitano, heuristics, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
tds, 2009-12-07, 1597, Dan_Rather, http://en.wikipedia.org/wiki/Dan_Rather, heuristics, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
colbert, 2009-12-07, 3142, Bill_T._Jones, http://en.wikipedia.org/wiki/Bill_T._Jones, classifier, 0, 0.27, 0, 0, 0, 0.19, 0.2, 0.01, 0.23, 0, 0.36
fallon, 2009-12-07, 4635, 50_Cent, http://en.wikipedia.org/wiki/50_Cent, classifier, 0, 0.99, 0, 0, 1, 0.01, 0, 1, 0, 0, 0
fallon, 2009-12-07, 4634, Jason_Bateman, http://en.wikipedia.org/wiki/Jason_Bateman, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
tds, 2009-12-08, 1598, Mike_Huckabee, http://en.wikipedia.org/wiki/Mike_Huckabee, heuristics, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
colbert, 2009-12-08, 3144, Andrew_Schlafly, http://en.wikipedia.org/wiki/Andrew_Schlafly, classifier, 0, 0.77, 0, 0.36, 0, 0.07, 0.01, 0.01, 0.14, 0, 0.66
colbert, 2009-12-08, 3143, Bernie_Sanders, http://en.wikipedia.org/wiki/Bernie_Sanders, heuristics, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
fallon, 2009-12-08, 4636, Rachel_Maddow, http://en.wikipedia.org/wiki/Rachel_Maddow, heuristics, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
fallon, 2009-12-08, 4637, Tom_Ford, http://en.wikipedia.org/wiki/Tom_Ford, classifier, 0, 0.33, 0, 0.02, 0, 0.19, 0.05, 0.27, 0.05, 0, 0.16
tds, 2009-12-09, 1599, Andrew_Ross_Sorkin, http://en.wikipedia.org/wiki/Andrew_Ross_Sorkin, heuristics, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
colbert, 2009-12-09, 3145, Matt_Taibbi, http://en.wikipedia.org/wiki/Matt_Taibbi, heuristics, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
fallon, 2009-12-09, 4638, Bon_Jovi, http://en.wikipedia.org/wiki/Bon_Jovi, classifier, 0, 0.01, 0, 0.01, 1, 0, 0, 1, 0, 0, 0
fallon, 2009-12-09, 4639, Susie_Essman, http://en.wikipedia.org/wiki/Susie_Essman, heuristics, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
tds, 2009-12-10, 1600, Gwen_Ifill, http://en.wikipedia.org/wiki/Gwen_Ifill, heuristics, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
colbert, 2009-12-10, 3146, Lara_Logan, http://en.wikipedia.org/wiki/Lara_Logan, heuristics, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
fallon, 2009-12-10, 4641, David_Alan_Grier, http://en.wikipedia.org/wiki/David_Alan_Grier, heuristics, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
